historical_avg_session_minutes,historical_sessions_last_7d,days_since_last_session,hour_of_day,day_of_week,push_received_last_24h,segment,device_os,site,entry_point,session_minutes
48.63836916859683,18,78,18,Thursday,9,power_user,Android,tablet_app,push_notification,41.88812972274456
83.86048472743371,11,29,21,Thursday,5,new,Android,tablet_app,push_notification,35.22208857255217
39.14079457569781,7,48,11,Friday,4,regular,Android,mobile_app,organic,18.129470701196162
114.11866157226414,1,83,7,Saturday,1,power_user,iOS,mobile_app,deep_link,43.675296176664176
110.38002224689046,2,48,18,Tuesday,2,power_user,Android,mobile_app,search,47.3951446952349
60.30469925450904,4,61,23,Thursday,6,casual,iOS,tablet_app,organic,17.16099923266758
42.76153857553921,23,81,2,Monday,8,new,Android,web,push_notification,15.84046757873846
66.57500083045036,19,87,23,Thursday,9,power_user,iOS,mobile_app,search,43.71336677079747
102.58445620896683,13,44,22,Saturday,4,regular,iOS,mobile_app,search,53.258381278429056
80.04754416441173,23,37,3,Sunday,4,casual,Android,mobile_app,deep_link,64.87400572219376
97.50506021391391,4,17,1,Tuesday,1,regular,Android,mobile_app,deep_link,36.282239710896064
66.26306174756012,6,48,17,Wednesday,0,new,iOS,tablet_app,search,15.672280320506554
77.78552736577639,11,82,1,Thursday,4,regular,Android,web,organic,35.369310775433746
38.137895630983095,27,43,14,Wednesday,5,regular,iOS,tablet_app,push_notification,45.32256642869231
89.51271366568344,18,31,1,Tuesday,1,casual,iOS,tablet_app,deep_link,52.747310819357864
28.27652820945761,25,9,16,Wednesday,4,casual,iOS,tablet_app,organic,48.403436716532966
84.9017848141273,7,35,5,Wednesday,6,casual,iOS,tablet_app,search,35.991002417403436
103.98269285747782,25,21,2,Thursday,8,new,iOS,mobile_app,search,76.43904428253597
20.19182628967755,2,87,1,Sunday,9,new,iOS,web,organic,1.0
75.65367016232078,6,47,4,Thursday,3,power_user,Android,mobile_app,organic,46.73644609474229
15.93601104644248,15,12,12,Wednesday,3,casual,iOS,web,organic,24.25436681068239
88.45729725121409,1,6,1,Friday,8,new,Android,web,deep_link,28.350554549859304
14.716720164704826,25,76,19,Saturday,6,new,Android,tablet_app,deep_link,15.770933697293566
112.633079610572,26,83,14,Thursday,2,casual,iOS,mobile_app,deep_link,54.337267924074595
20.801911954347247,16,68,7,Thursday,6,power_user,iOS,mobile_app,deep_link,30.29656741468433
115.27122827954425,9,11,23,Tuesday,1,casual,iOS,tablet_app,search,54.7720398044191
97.10168024978611,2,8,15,Sunday,4,power_user,Android,web,organic,52.21762205001581
73.27343051363073,18,17,16,Sunday,3,casual,Android,tablet_app,push_notification,54.0533350487468
95.0017720323979,16,67,4,Tuesday,9,power_user,iOS,mobile_app,search,53.553987812074865
96.43820648305487,22,68,17,Wednesday,0,power_user,Android,mobile_app,search,69.64254255557302
113.79311222399298,18,75,13,Tuesday,8,new,iOS,mobile_app,deep_link,44.46472664138607
34.13908569150653,3,8,23,Sunday,2,new,Android,mobile_app,organic,16.37156827502644
72.85872796620555,3,13,11,Monday,0,power_user,iOS,mobile_app,organic,42.976172084449175
15.93065771990614,23,81,16,Tuesday,6,power_user,Android,mobile_app,organic,35.61585658747312
75.85905550277396,4,83,8,Wednesday,6,new,Android,web,push_notification,8.45165288308766
24.698499970670714,28,65,0,Thursday,1,regular,iOS,web,deep_link,40.926958419983485
69.96932031933082,3,9,3,Tuesday,0,power_user,iOS,mobile_app,organic,45.28248914239664
70.82950911389271,21,6,20,Thursday,1,power_user,iOS,web,organic,65.7465152900125
58.58829259284114,29,5,17,Saturday,4,casual,iOS,mobile_app,deep_link,70.77488796372604
65.10265418400913,13,62,8,Saturday,1,power_user,Android,tablet_app,search,41.74648852254307
92.8511898507576,1,76,16,Monday,7,regular,iOS,web,push_notification,25.793298288399697
96.91314239888766,26,56,0,Monday,0,power_user,Android,web,search,79.07136610546493
61.59761979117435,5,23,0,Monday,7,new,iOS,web,deep_link,18.159213751918706
73.95324577510041,15,68,12,Sunday,8,regular,Android,tablet_app,search,34.16471898675133
112.0921671043617,29,5,14,Friday,7,new,Android,tablet_app,organic,86.18596479826522
18.769362677629122,22,74,22,Thursday,9,casual,Android,web,search,18.743124438704342
18.466910078512708,1,80,18,Saturday,9,new,iOS,mobile_app,deep_link,1.0
15.086536369738367,24,64,6,Friday,0,casual,iOS,tablet_app,deep_link,22.03271030501174
80.6542777796607,4,79,19,Tuesday,3,power_user,Android,tablet_app,deep_link,34.76705511038158
53.13995459089364,22,52,11,Thursday,7,regular,iOS,mobile_app,organic,46.960852015298414
94.04696285631198,18,42,19,Friday,3,casual,iOS,web,deep_link,53.914672614238455
82.19161253048814,8,29,4,Monday,7,casual,iOS,tablet_app,search,35.89359461786403
43.36834220774739,12,82,0,Friday,7,casual,iOS,tablet_app,search,13.19326114637579
108.31215294657662,3,62,1,Thursday,9,regular,Android,mobile_app,push_notification,41.39269839591784
92.69119691312501,29,17,23,Monday,3,casual,Android,web,deep_link,75.83250920126508
36.111518204670205,7,86,1,Tuesday,3,new,iOS,tablet_app,search,1.0
46.88208204378621,9,5,22,Thursday,0,regular,Android,web,deep_link,35.961453160638165
41.160597723490234,15,52,17,Wednesday,2,power_user,iOS,tablet_app,organic,39.32495728175049
23.125339591874962,20,17,3,Wednesday,2,casual,Android,tablet_app,organic,42.30548424297233
21.99508784235204,15,59,20,Friday,4,new,Android,mobile_app,deep_link,14.8058202766188
112.65465828821057,15,37,3,Wednesday,4,new,iOS,mobile_app,deep_link,52.619180483664955
55.35896427785662,17,39,3,Thursday,8,power_user,iOS,web,organic,53.5086291068548
49.081779619402134,25,60,13,Saturday,7,power_user,iOS,tablet_app,organic,52.3742945817815
88.91385649789846,11,68,6,Monday,7,new,iOS,web,organic,27.287170640967098
68.5942025040835,24,34,6,Wednesday,0,new,Android,web,push_notification,49.629971045602176
112.65609848642316,23,89,4,Monday,4,new,iOS,tablet_app,push_notification,52.49020054763034
94.7346717995801,28,44,14,Sunday,7,casual,Android,tablet_app,push_notification,71.46536275593118
60.12749987432214,27,14,0,Tuesday,2,power_user,Android,mobile_app,organic,70.75933419815856
48.281339450295015,23,0,5,Saturday,4,new,iOS,mobile_app,deep_link,54.00895806817185
118.46262766629704,7,18,13,Tuesday,7,power_user,Android,mobile_app,organic,68.48556950931984
87.542427140419,23,62,11,Wednesday,7,new,iOS,web,search,42.87550975561869
114.38738590044173,22,48,16,Friday,8,regular,Android,mobile_app,push_notification,76.96868567862033
18.625036379959756,8,30,5,Saturday,4,casual,iOS,tablet_app,organic,17.83477003730469
102.81137310694,20,43,15,Tuesday,3,power_user,Android,mobile_app,push_notification,75.01141066330898
78.26349665898887,7,75,18,Tuesday,3,casual,Android,tablet_app,organic,23.094969872169113
19.020993008537946,15,51,9,Sunday,6,casual,Android,tablet_app,deep_link,19.461918642765127
72.64966999646037,23,5,6,Wednesday,4,new,Android,tablet_app,organic,64.14084268623928
83.90108198712662,5,4,13,Tuesday,4,power_user,iOS,tablet_app,organic,58.936741159293405
6.414808877189326,10,43,13,Saturday,1,casual,iOS,tablet_app,deep_link,1.0
57.246565611800854,23,36,2,Monday,4,casual,Android,tablet_app,search,56.44276111509042
99.92094378757693,13,76,13,Sunday,2,regular,iOS,tablet_app,push_notification,46.86383351769096
38.96628791457034,28,52,3,Sunday,5,regular,Android,tablet_app,push_notification,45.69365624210069
57.733029406833374,0,68,13,Saturday,8,regular,iOS,tablet_app,push_notification,4.659898937125008
55.86612461280772,21,52,22,Wednesday,7,casual,iOS,tablet_app,deep_link,41.918110281941466
39.72165001588653,24,31,12,Monday,4,new,Android,tablet_app,search,37.13648983370051
110.62081798428873,27,59,18,Wednesday,9,new,iOS,mobile_app,push_notification,65.33330628671081
94.84881407462433,4,55,7,Wednesday,9,new,Android,tablet_app,push_notification,27.58485641560192
17.717667264552706,29,64,22,Sunday,4,regular,Android,tablet_app,deep_link,34.6380784098355
119.6589856513209,11,17,19,Friday,7,regular,Android,mobile_app,search,60.64110829344885
106.1080027953907,10,57,22,Sunday,3,regular,iOS,web,deep_link,47.67938422358019
37.64947035436448,10,25,17,Saturday,8,power_user,Android,tablet_app,search,36.75954279299941
101.2431066610079,19,71,15,Saturday,3,new,Android,mobile_app,deep_link,43.95467370019895
17.23824616520903,19,71,12,Monday,2,power_user,Android,mobile_app,push_notification,23.450329499753426
119.89704400453745,14,56,22,Monday,1,power_user,Android,tablet_app,organic,66.22399534167913
81.55374465225174,2,85,20,Monday,8,regular,iOS,web,search,19.93878137058068
79.76437678926165,29,48,10,Friday,2,regular,iOS,mobile_app,deep_link,69.13244700011523
15.400683603175265,6,2,2,Tuesday,8,new,Android,web,push_notification,7.612662572340398
108.1588408731119,2,54,0,Sunday,0,new,Android,web,push_notification,19.80634668731353
8.334942868513984,17,69,5,Monday,5,new,Android,tablet_app,deep_link,4.20491375128866
32.69522667473191,12,9,1,Sunday,4,regular,Android,mobile_app,organic,36.70273825648011
21.447515644163026,18,9,5,Friday,4,casual,iOS,web,deep_link,35.50229438853169
94.32831317960513,26,24,2,Monday,1,new,Android,mobile_app,organic,62.42660597221616
27.793486129483256,2,75,23,Monday,0,new,Android,web,organic,1.0
109.7233961200518,8,47,2,Wednesday,3,new,iOS,tablet_app,deep_link,44.1499580687627
80.47093952266137,15,87,15,Wednesday,4,regular,iOS,web,push_notification,35.311526901955176
9.158711706890065,23,78,8,Wednesday,7,regular,Android,mobile_app,organic,13.814318971572238
5.624430924800553,18,49,4,Thursday,4,regular,Android,mobile_app,organic,21.264173891373115
10.940660456655877,11,61,16,Monday,2,new,iOS,web,search,7.1740705531190905
74.68139542948869,18,29,23,Monday,2,new,Android,tablet_app,deep_link,37.77929951277529
97.17040824883276,29,8,18,Friday,6,new,Android,mobile_app,organic,76.3019242777637
32.43357437214967,14,35,23,Sunday,4,power_user,iOS,mobile_app,organic,38.25492030021526
102.68201693615339,26,53,14,Tuesday,9,regular,iOS,mobile_app,push_notification,71.40428009119914
11.581673117624945,23,16,16,Sunday,4,casual,iOS,tablet_app,push_notification,36.00680393624195
97.11084316879277,9,19,3,Wednesday,5,new,Android,web,organic,47.77421120480027
111.69647446981224,7,1,20,Wednesday,0,casual,Android,tablet_app,search,55.26011457672855
93.79246589700377,23,66,17,Monday,1,power_user,Android,mobile_app,push_notification,73.16465436625573
85.28389015754328,6,80,6,Wednesday,8,new,iOS,web,push_notification,15.184105598478144
101.36772514536905,10,74,8,Thursday,3,power_user,iOS,mobile_app,deep_link,47.37147457526178
9.61739944791264,7,34,14,Friday,4,casual,Android,tablet_app,push_notification,1.9356363554913303
28.204942732691368,18,53,0,Tuesday,5,new,iOS,web,search,10.205085462035862
19.366223120148955,8,86,19,Tuesday,0,power_user,Android,mobile_app,search,10.18750560172586
63.02106387219345,19,53,6,Thursday,5,regular,Android,mobile_app,search,53.051426847000684
90.69663475781712,28,26,1,Monday,3,regular,iOS,tablet_app,organic,78.14071355091322
77.45136212628584,24,30,7,Tuesday,1,new,Android,mobile_app,organic,56.2709079442419
102.88007647262253,28,65,20,Friday,4,casual,Android,tablet_app,organic,62.59338962648397
22.84949413072545,0,40,6,Sunday,4,regular,Android,tablet_app,push_notification,1.8402973915586625
89.48142557254359,13,75,12,Friday,1,regular,iOS,tablet_app,deep_link,42.42345692651712
27.199771449923972,6,77,19,Tuesday,5,new,Android,mobile_app,search,1.819029961273781
36.13725640154703,27,3,0,Sunday,7,regular,Android,tablet_app,organic,67.1506682717045
86.63904018734995,21,65,18,Thursday,2,power_user,iOS,web,push_notification,65.67921690871609
117.7235502633484,9,33,6,Saturday,9,power_user,Android,tablet_app,deep_link,67.64759771259665
75.327514687363,16,46,16,Tuesday,6,new,Android,tablet_app,organic,37.47474098914817
11.267536223998993,18,23,4,Friday,7,power_user,iOS,web,search,37.61623155217245
75.87553154166628,14,33,3,Monday,0,regular,iOS,mobile_app,search,39.933458770804556
9.870313431719216,14,29,18,Friday,7,new,iOS,tablet_app,search,7.5775327627679525
106.67675680718398,1,4,19,Tuesday,3,new,Android,web,organic,38.79480287822231
86.60150278657139,13,70,23,Sunday,7,power_user,iOS,tablet_app,search,48.22663593820851
24.90970233858787,10,12,16,Monday,8,new,Android,tablet_app,push_notification,11.351393264196568
15.547915669782778,24,33,11,Friday,2,new,Android,tablet_app,organic,27.551211062189296
26.10632132123668,25,17,4,Monday,2,casual,Android,web,organic,41.80959206839792
117.70312564873214,22,14,7,Friday,0,regular,Android,tablet_app,search,75.6034304107145
57.73447388272633,0,33,15,Thursday,6,regular,Android,tablet_app,deep_link,17.727984005300215
95.16930905926192,25,82,8,Sunday,7,regular,Android,web,organic,55.92343512048124
78.18695934239435,11,84,11,Friday,4,power_user,Android,tablet_app,push_notification,35.599916607297644
70.8275122452433,12,34,4,Wednesday,1,power_user,Android,mobile_app,search,55.50102063958905
21.689979286480714,28,45,10,Monday,3,new,iOS,tablet_app,deep_link,24.212934685172385
113.79281215918093,26,88,5,Friday,4,new,iOS,web,search,44.981029405472995
39.65440273919256,1,21,2,Thursday,9,new,Android,tablet_app,organic,7.876547125697938
71.47197981786735,10,85,3,Monday,1,casual,iOS,mobile_app,push_notification,18.72136427941232
85.4742336277426,22,9,12,Friday,3,casual,iOS,web,organic,66.90866156318242
79.66181285321052,16,20,8,Tuesday,6,power_user,iOS,mobile_app,deep_link,63.63934435402829
113.16835711498462,7,30,2,Tuesday,2,casual,Android,tablet_app,push_notification,43.03668572307836
22.07048384080667,15,3,12,Monday,8,new,Android,tablet_app,push_notification,26.995270939195404
63.46056492139834,25,73,3,Wednesday,9,power_user,Android,web,search,55.79712435949335
51.463954935188085,6,76,0,Tuesday,3,casual,Android,tablet_app,deep_link,14.36540329502586
59.52940389050109,22,34,3,Monday,7,power_user,Android,mobile_app,organic,61.55273893153707
18.710015512740632,22,75,10,Thursday,7,power_user,iOS,web,deep_link,34.144673022369396
20.420880135368012,26,69,22,Tuesday,6,power_user,Android,mobile_app,deep_link,53.80773368233795
36.9786877648446,8,72,5,Monday,1,power_user,iOS,tablet_app,push_notification,19.51505408564975
40.0410294324956,6,72,6,Thursday,0,new,iOS,web,organic,1.0
54.20886957335525,16,51,5,Monday,3,regular,Android,web,organic,38.891940279580695
75.26356790921226,15,9,8,Sunday,1,casual,iOS,web,push_notification,53.396734560416874
77.98234850310024,12,83,17,Thursday,2,regular,Android,mobile_app,push_notification,30.995632095590732
52.35825310734058,23,54,7,Sunday,6,regular,iOS,web,organic,46.315584817783524
52.01005758430017,23,81,15,Sunday,5,regular,iOS,tablet_app,deep_link,37.4555273379871
30.027280570150626,7,86,21,Sunday,2,casual,iOS,web,deep_link,1.0
72.65521856703594,23,16,22,Thursday,0,power_user,Android,web,search,75.2269220395911
41.45970480148236,6,36,13,Wednesday,2,regular,Android,web,organic,29.31278818900361
9.146880941896825,12,17,17,Saturday,4,power_user,Android,tablet_app,deep_link,37.80682096709474
53.116005078038945,0,4,22,Monday,7,new,Android,tablet_app,search,17.814033131226445
59.525257635369584,10,86,18,Saturday,3,power_user,Android,web,deep_link,32.46133714562478
30.943179843484263,28,83,7,Wednesday,2,casual,iOS,mobile_app,search,25.965980348105774
70.8326623090433,13,83,3,Monday,5,casual,Android,tablet_app,push_notification,22.76076022971859
70.06376854967091,21,79,2,Tuesday,0,power_user,Android,tablet_app,search,55.090831718696606
85.73025082769271,3,58,21,Tuesday,2,casual,iOS,web,deep_link,28.484352701638947
79.51407545313916,19,46,13,Monday,0,casual,Android,tablet_app,deep_link,43.03673240682647
80.02980149991863,11,89,7,Friday,5,power_user,Android,tablet_app,push_notification,35.63577320756325
41.36462745976496,22,49,8,Monday,4,power_user,iOS,tablet_app,deep_link,60.4620420563594
95.55470552838469,27,57,6,Saturday,5,casual,iOS,mobile_app,search,63.055057835314265
68.15160411396313,15,19,19,Thursday,6,casual,iOS,mobile_app,deep_link,53.46577052273696
54.613092445687364,3,67,14,Saturday,3,new,Android,tablet_app,push_notification,2.7760949060160147
76.99143530822157,14,73,21,Wednesday,8,new,iOS,tablet_app,organic,27.60438539375309
46.47559346177924,3,61,7,Monday,9,regular,Android,mobile_app,deep_link,10.215528390242158
63.9650131297772,13,44,11,Tuesday,1,casual,Android,tablet_app,search,36.3275033887069
89.72115417545534,1,17,2,Friday,9,power_user,Android,mobile_app,organic,55.19846064655013
106.93633197322639,19,3,23,Saturday,1,new,iOS,tablet_app,search,60.91702275365665
110.92157768894704,9,56,12,Tuesday,2,regular,Android,web,search,44.882603590586854
62.91778639605641,6,61,13,Wednesday,5,regular,Android,tablet_app,organic,25.98496791810656
64.83163819516544,0,69,9,Sunday,0,regular,Android,mobile_app,push_notification,9.649686408036704
96.98509723784119,26,85,6,Saturday,3,new,Android,mobile_app,search,45.67380428673704
41.16182955058314,25,44,22,Wednesday,1,casual,Android,web,deep_link,45.507671512645565
101.29897166968289,24,74,11,Tuesday,4,regular,Android,mobile_app,search,65.08512808907946
61.826289349503696,1,64,16,Wednesday,8,casual,Android,web,search,6.607126331776856
18.323523298555866,10,24,0,Thursday,9,power_user,iOS,tablet_app,organic,32.8850586953681
13.286801913388524,29,76,6,Thursday,2,regular,iOS,tablet_app,push_notification,25.976584183786358
101.82921926953826,17,4,19,Tuesday,5,casual,iOS,mobile_app,search,62.00202361066115
11.390310444290959,3,53,2,Monday,4,new,iOS,tablet_app,deep_link,1.0
37.27031515537043,4,84,2,Thursday,4,new,iOS,tablet_app,push_notification,1.0
43.424954657677766,7,59,19,Saturday,6,casual,iOS,web,deep_link,7.019039450283252
24.894361197033287,29,84,7,Tuesday,9,casual,Android,web,push_notification,26.83586181754823
41.09773752722876,5,5,6,Wednesday,4,power_user,iOS,web,organic,33.446395346091485
90.40964517338485,27,47,13,Tuesday,0,power_user,Android,web,organic,79.6116274254634
6.688527009408139,20,70,4,Tuesday,9,new,iOS,mobile_app,organic,1.0
100.12494381987894,27,57,1,Friday,9,regular,Android,mobile_app,deep_link,65.69787999493069
103.5030227110742,24,79,0,Wednesday,3,casual,Android,mobile_app,search,45.917972119184235
47.81008091702804,9,41,1,Tuesday,5,new,iOS,web,organic,18.20962508417214
22.665483391973,24,61,3,Sunday,8,regular,Android,tablet_app,deep_link,25.25389238154304
74.0966469136843,5,37,16,Tuesday,5,regular,Android,tablet_app,search,32.18144015888365
18.762343924462847,8,78,7,Tuesday,4,new,iOS,mobile_app,deep_link,1.0
46.96572652399904,6,10,1,Sunday,9,casual,Android,web,organic,34.116743525318675
115.21935580361182,3,22,0,Thursday,8,regular,Android,mobile_app,deep_link,42.46115826014003
119.47841434711827,2,8,11,Monday,5,casual,iOS,tablet_app,organic,50.73420894618661
93.79206250577734,5,63,20,Wednesday,1,casual,iOS,tablet_app,organic,21.866454168598892
40.76057364088811,3,20,8,Thursday,4,new,Android,web,deep_link,5.235117295659084
84.08148065410063,11,28,1,Tuesday,6,new,Android,tablet_app,organic,37.421977466884925
86.12173203066146,2,75,5,Thursday,2,power_user,iOS,tablet_app,push_notification,35.87600301846365
49.60179494381972,1,32,11,Friday,5,regular,Android,mobile_app,search,20.4391829115195
78.70219297740833,29,13,4,Tuesday,6,new,Android,mobile_app,deep_link,64.06274301279036
6.233679172202768,2,1,23,Saturday,0,casual,Android,mobile_app,push_notification,8.36612465722612
29.04163073925777,2,20,18,Thursday,5,new,iOS,web,organic,1.0
65.38515484123504,0,82,8,Sunday,7,casual,Android,mobile_app,organic,1.0
23.831399989704025,3,49,22,Monday,2,new,Android,web,search,1.0
24.07928980580137,15,89,7,Wednesday,5,regular,Android,web,search,11.784159035145743
101.17499341327736,24,19,3,Saturday,7,regular,Android,mobile_app,deep_link,76.25727152884095
118.75029530861462,22,31,22,Sunday,0,regular,iOS,mobile_app,organic,75.56349820215637
68.93648422327156,17,14,23,Tuesday,6,casual,Android,tablet_app,push_notification,49.288355803831
101.49301905139704,2,35,7,Sunday,2,casual,Android,mobile_app,push_notification,33.59804020500971
118.88699139752134,23,50,14,Tuesday,3,new,Android,tablet_app,push_notification,65.08538591032054
21.283527185409092,1,72,4,Wednesday,6,new,iOS,tablet_app,search,1.0
56.548245524250376,18,33,15,Wednesday,0,casual,iOS,mobile_app,push_notification,38.439715034979635
50.145862321820786,12,69,16,Wednesday,0,casual,iOS,tablet_app,deep_link,19.166212187849837
14.205667619311278,26,56,17,Sunday,4,regular,Android,mobile_app,search,37.399822994161944
91.8629698713956,9,26,13,Saturday,9,new,Android,mobile_app,organic,36.743071440306416
54.884588142098195,19,82,16,Saturday,0,casual,Android,web,deep_link,25.586522968812243
58.97259743189615,13,39,13,Tuesday,7,power_user,Android,web,search,53.0176185064681
22.32739198852262,15,13,19,Sunday,0,power_user,iOS,mobile_app,organic,37.56853374770595
25.806565006549835,28,86,4,Thursday,4,power_user,iOS,web,organic,50.44378588577168
109.31691654796472,21,82,11,Friday,4,casual,Android,mobile_app,push_notification,45.400569232857805
10.134645232042072,12,4,9,Friday,4,new,iOS,web,organic,15.099717342395515
31.778012768526217,13,81,12,Friday,0,new,iOS,web,search,1.0
38.58682298617076,21,85,3,Friday,7,new,Android,mobile_app,deep_link,27.680400680380497
61.372717376182436,10,74,7,Thursday,2,power_user,iOS,mobile_app,push_notification,30.48401182066079
72.44119489670153,5,22,22,Friday,7,power_user,Android,tablet_app,deep_link,44.02269275430222
61.728347222826656,14,56,2,Sunday,6,power_user,Android,tablet_app,deep_link,43.422969559401025
14.673263474041432,2,48,15,Wednesday,5,regular,Android,tablet_app,push_notification,1.0
33.02175721640706,5,55,15,Thursday,3,casual,iOS,web,search,3.3307148814925256
102.01266424769223,12,55,11,Tuesday,6,casual,iOS,mobile_app,push_notification,42.907075078276094
78.32270055502279,23,57,0,Wednesday,9,power_user,Android,web,organic,49.64763543340229
79.65214076544156,23,46,0,Saturday,9,power_user,iOS,web,organic,69.61807556818485
82.07337436540581,7,62,6,Friday,9,regular,Android,web,deep_link,31.609479542852235
92.73384718954584,12,47,2,Tuesday,2,power_user,Android,mobile_app,search,61.06709846417411
11.682475397966444,4,1,2,Thursday,5,casual,Android,web,push_notification,17.26376442644389
47.15996426725042,22,3,3,Saturday,3,casual,iOS,mobile_app,organic,50.71929943063708
67.04565505509305,7,86,4,Monday,9,power_user,iOS,web,organic,31.991292889570015
43.92249557919249,23,81,20,Monday,9,casual,Android,mobile_app,search,24.611938719675372
102.11507042802646,25,52,15,Wednesday,8,power_user,iOS,mobile_app,search,82.79906871334305
60.495838487538805,20,15,0,Friday,1,casual,iOS,web,organic,47.32219429890993
93.3921727878286,9,70,15,Wednesday,3,casual,iOS,web,deep_link,25.12573050854619
102.98178444133444,28,12,3,Saturday,7,new,Android,tablet_app,search,75.15756472461557
63.051020533902275,20,33,10,Saturday,7,regular,iOS,tablet_app,search,58.02253422595092
109.59850804520524,19,29,0,Thursday,3,casual,Android,web,deep_link,65.0539281333709
72.51925316175277,25,1,2,Wednesday,1,casual,Android,tablet_app,deep_link,73.14189792925383
102.781544365878,26,72,3,Monday,1,regular,Android,web,search,60.343320534180094
44.16794149302529,2,45,10,Saturday,6,new,iOS,tablet_app,push_notification,8.08250656767607
62.3639502311208,26,28,11,Sunday,4,new,iOS,web,organic,48.41085992488207
66.11226971552644,22,45,8,Thursday,4,power_user,iOS,mobile_app,deep_link,62.758886907911986
17.072667328048116,6,0,14,Thursday,8,regular,iOS,web,push_notification,23.404139660186615
50.833538270677174,9,39,17,Saturday,0,regular,iOS,web,deep_link,30.11012811092965
110.49383234344275,22,46,17,Friday,7,new,iOS,mobile_app,search,60.92586572697809
77.54570764194537,6,30,13,Monday,2,regular,iOS,web,push_notification,33.09195263657997
25.413256980251262,13,74,13,Friday,9,casual,iOS,mobile_app,search,13.226684076517044
43.96839809510457,20,22,11,Sunday,9,regular,iOS,web,organic,55.5798139125061
27.034346111210482,19,12,5,Saturday,5,new,iOS,web,search,29.08662304433166
7.854660156835842,27,47,11,Thursday,3,regular,Android,tablet_app,deep_link,26.88331971873169
111.65795272796306,3,79,0,Thursday,2,regular,Android,tablet_app,push_notification,33.11011914877728
56.54384274954022,8,33,23,Tuesday,1,casual,iOS,tablet_app,deep_link,23.42722532658142
40.36653332839041,29,4,8,Friday,9,new,Android,web,push_notification,54.65665047955732
73.82487702913971,17,87,18,Tuesday,1,power_user,iOS,mobile_app,push_notification,46.63275071244544
5.841162473696798,7,39,22,Wednesday,4,regular,iOS,web,search,4.882699055263526
36.97254225909359,8,15,11,Tuesday,4,regular,iOS,web,search,26.87918303259092
85.84884855537264,10,55,20,Wednesday,6,power_user,iOS,mobile_app,push_notification,48.58900159593442
77.88352390296524,16,28,11,Wednesday,8,regular,Android,mobile_app,organic,59.96730228211867
117.90768396739158,8,84,3,Monday,5,new,Android,mobile_app,push_notification,30.098386805467758
76.34113661067506,18,26,0,Saturday,7,casual,iOS,web,organic,45.5759235306027
59.91317546718927,13,49,3,Thursday,5,power_user,iOS,tablet_app,search,39.38381702174069
92.56474476616089,18,48,22,Sunday,4,casual,Android,tablet_app,push_notification,51.05243255393257
108.8827052758661,4,21,11,Tuesday,1,power_user,iOS,web,deep_link,53.370656107237046
87.88003387261043,18,44,7,Friday,2,new,Android,web,search,37.321647857885445
115.76929070817866,27,9,10,Tuesday,4,casual,iOS,mobile_app,search,87.76762824247452
94.93059463489038,4,57,6,Thursday,0,casual,iOS,mobile_app,organic,29.952480666865053
104.68216540012155,9,68,20,Thursday,3,regular,iOS,tablet_app,deep_link,38.91625175752629
18.121968186118277,20,85,23,Thursday,4,new,Android,mobile_app,organic,8.87025408463
89.22755284428558,18,29,2,Friday,4,new,Android,web,push_notification,50.63756853659399
55.61020044564739,20,25,17,Saturday,8,regular,iOS,web,push_notification,54.05496741511984
68.60693727729665,16,49,8,Wednesday,9,casual,iOS,web,deep_link,41.26414947864775
80.22177709047102,20,62,1,Saturday,7,power_user,Android,mobile_app,deep_link,48.1626621923159
116.52873842114049,18,89,22,Tuesday,0,power_user,Android,web,deep_link,60.829250055285414
118.22647936463683,2,2,1,Wednesday,4,casual,iOS,tablet_app,search,52.82116059265633
38.146248231109105,22,21,4,Wednesday,7,regular,Android,tablet_app,deep_link,46.51144463276808
89.38165220536037,13,23,0,Sunday,5,casual,iOS,web,organic,49.51557275881337
91.24810686255589,1,22,11,Monday,4,casual,Android,tablet_app,organic,35.5773926625737
44.84667905100061,12,41,14,Wednesday,4,regular,Android,mobile_app,search,29.802835170034978
19.245024109385415,13,78,7,Wednesday,4,casual,Android,web,search,11.383647021311067
9.708900432857773,2,2,1,Saturday,5,new,iOS,mobile_app,push_notification,7.354998308408155
94.39445966585554,29,73,2,Thursday,1,casual,iOS,mobile_app,search,59.02424517797076
61.31547030894418,6,55,22,Sunday,5,power_user,Android,web,push_notification,32.134980355316166
118.33711949191651,9,55,19,Saturday,2,casual,Android,tablet_app,search,31.908389323360467
58.4719474622701,13,61,22,Friday,6,casual,iOS,web,deep_link,24.319519098900674
117.46045259349162,24,10,12,Saturday,8,regular,Android,web,deep_link,80.49447102019928
52.33124025231689,22,67,13,Tuesday,5,new,iOS,web,deep_link,30.828029039929564
96.27344731439685,23,22,18,Thursday,3,casual,iOS,web,deep_link,67.69729712579874
14.754216315860686,7,46,14,Friday,9,new,Android,web,organic,2.5330374284647754
68.87809666584285,25,60,10,Tuesday,6,power_user,Android,mobile_app,search,69.53625579010401
97.23687550335829,24,54,7,Monday,4,power_user,iOS,mobile_app,deep_link,74.37653776781947
111.34069173028719,13,29,11,Monday,0,power_user,Android,web,deep_link,80.59815009576926
99.59705542100464,16,35,1,Saturday,0,new,iOS,tablet_app,organic,49.38485367189143
9.251633628135036,1,42,4,Friday,2,regular,Android,tablet_app,push_notification,1.0
47.86076925027443,22,3,17,Tuesday,2,regular,iOS,tablet_app,deep_link,54.11498426211424
